GID_LAT	GID_LON	mean_1870-1999	mean_1995-1999	mean_2015-2030	0	-nan	0	-nan
73.53939	-15.46875	263.979	265.797	268.631	1.818	0.688691	4.652	1.76226
73.53939	-14.0625	266.7	268.679	271.997	1.979	0.742032	5.297	1.98613
73.53939	-12.65625	269.743	271.66	274.547	1.917	0.710676	4.804	1.78095
73.53939	-11.25	272.179	273.842	276.081	1.663	0.610995	3.902	1.43362
73.53939	-9.84375	274.028	275.318	276.868	1.29	0.470755	2.84	1.03639
73.53939	-8.4375	274.991	276.082	277.277	1.091	0.39674	2.286	0.8313
73.53939	-7.03125	275.658	276.649	277.61	0.991	0.359503	1.952	0.708124
73.53939	-5.625	276.071	277.068	277.914	0.997	0.361139	1.843	0.667582
73.53939	-4.21875	276.402	277.425	278.21	1.023	0.370113	1.808	0.65412
73.53939	-2.8125	276.731	277.781	278.521	1.05	0.37943	1.79	0.646838
73.53939	-1.40625	277.078	278.127	278.847	1.049	0.378594	1.769	0.638448
74.94003	0	277.044	277.872	278.761	0.828	0.298869	1.717	0.619757
74.94003	1.40625	277.326	278.155	279.015	0.829	0.298926	1.689	0.609031
74.94003	2.8125	277.618	278.444	279.291	0.826	0.297531	1.673	0.602627
74.94003	4.21875	277.851	278.664	279.522	0.813	0.292603	1.671	0.601401
74.94003	5.625	278.053	278.857	279.731	0.804	0.289154	1.678	0.603482
74.94003	7.03125	278.261	279.057	279.955	0.796	0.286062	1.694	0.608781
74.94003	8.4375	278.392	279.187	280.105	0.795	0.285569	1.713	0.615319
74.94003	9.84375	278.514	279.317	280.252	0.803	0.288316	1.738	0.624026
74.94003	11.25	278.569	279.391	280.331	0.822	0.295079	1.762	0.632518
74.94003	12.65625	278.62	279.483	280.411	0.863	0.309741	1.791	0.642811
74.94003	14.0625	278.647	279.576	280.479	0.929	0.333397	1.832	0.657463
74.94003	15.46875	278.612	279.652	280.542	1.04	0.373279	1.93	0.69272
74.94003	16.875	278.266	279.507	280.455	1.241	0.445976	2.189	0.786657
74.94003	18.28125	277.286	278.755	279.874	1.469	0.529778	2.588	0.933332
74.94003	19.6875	276.095	277.571	278.893	1.476	0.534599	2.798	1.01342
74.94003	21.09375	275.605	276.971	278.348	1.366	0.495637	2.743	0.995265
74.94003	22.5	275.919	277.209	278.537	1.29	0.467529	2.618	0.948829
74.94003	23.90625	276.335	277.594	278.882	1.259	0.455606	2.547	0.921707
74.94003	25.3125	277.021	278.279	279.528	1.258	0.454117	2.507	0.904986
74.94003	26.71875	277.505	278.752	279.976	1.247	0.449361	2.471	0.890434
74.94003	28.125	277.844	279.079	280.28	1.235	0.444494	2.436	0.876751
74.94003	29.53125	277.96	279.191	280.389	1.231	0.442869	2.429	0.873867
74.94003	30.9375	277.802	279.049	280.266	1.247	0.448881	2.464	0.886963
74.94003	32.34375	277.547	278.849	280.111	1.302	0.46911	2.564	0.923807
74.94003	33.75	277.123	278.538	279.877	1.415	0.510604	2.754	0.993783
74.94003	35.15625	276.668	278.183	279.604	1.515	0.547588	2.936	1.0612
74.94003	36.5625	276.315	277.871	279.352	1.556	0.563125	3.037	1.09911
74.94003	37.96875	276.138	277.651	279.144	1.513	0.547914	3.006	1.08859
74.94003	39.375	276.096	277.561	279.028	1.465	0.530613	2.932	1.06195
74.94003	40.78125	276.112	277.56	278.974	1.448	0.524425	2.862	1.03654
74.94003	42.1875	276.007	277.515	278.915	1.508	0.546363	2.908	1.0536
74.94003	43.59375	275.638	277.288	278.769	1.65	0.598611	3.131	1.13591
74.94003	45	275.026	276.83	278.479	1.804	0.655938	3.453	1.25552
74.94003	46.40625	274.252	276.152	278.03	1.9	0.692793	3.778	1.37757
74.94003	47.8125	273.366	275.305	277.423	1.939	0.709305	4.057	1.48409
74.94003	49.21875	272.495	274.429	276.706	1.934	0.709738	4.211	1.54535
74.94003	50.625	271.671	273.538	275.818	1.867	0.687228	4.147	1.52648
74.94003	52.03125	270.909	272.664	274.856	1.755	0.647819	3.947	1.45695
74.94003	53.4375	270.408	272.061	274.17	1.653	0.611298	3.762	1.39123
74.94003	54.84375	269.669	271.302	273.429	1.633	0.605557	3.76	1.3943
74.94003	56.25	267.863	269.561	271.792	1.698	0.633906	3.929	1.46679
74.94003	57.65625	266.592	268.376	270.72	1.784	0.669187	4.128	1.54843
74.94003	59.0625	265.888	267.776	270.124	1.888	0.710073	4.236	1.59315
74.94003	60.46875	265.915	267.85	270.201	1.935	0.727676	4.286	1.61179
74.94003	61.875	266.087	268.07	270.455	1.983	0.745245	4.368	1.64157
74.94003	63.28125	266.2	268.236	270.663	2.036	0.764838	4.463	1.67656
74.94003	64.6875	266.273	268.359	270.843	2.086	0.783407	4.57	1.71628
74.94003	66.09375	266.121	268.223	270.77	2.102	0.789866	4.649	1.74695
74.94003	67.5	265.884	268.004	270.61	2.12	0.79734	4.726	1.77747
74.94003	68.90625	265.612	267.762	270.424	2.15	0.809451	4.812	1.81167
74.94003	70.3125	265.42	267.566	270.268	2.146	0.80853	4.848	1.82654
74.94003	71.71875	265.282	267.411	270.139	2.129	0.802542	4.857	1.83088
74.94003	73.125	265.086	267.196	269.933	2.11	0.795968	4.847	1.82846
74.94003	74.53125	264.887	266.962	269.679	2.075	0.783353	4.792	1.80907
74.94003	75.9375	264.749	266.79	269.479	2.041	0.770919	4.73	1.7866
74.94003	77.34375	264.602	266.636	269.287	2.034	0.768702	4.685	1.77058
74.94003	78.75	264.439	266.476	269.087	2.037	0.77031	4.648	1.75768
74.94003	80.15625	264.317	266.338	268.906	2.021	0.764612	4.589	1.73617
74.94003	81.5625	264.226	266.215	268.736	1.989	0.752765	4.51	1.70687
74.94003	82.96875	264.093	266.055	268.512	1.962	0.74292	4.419	1.67327
74.94003	84.375	263.84	265.785	268.21	1.945	0.737189	4.37	1.65631
74.94003	85.78125	262.677	264.611	267.123	1.934	0.736265	4.446	1.69257
74.94003	87.1875	262.045	263.906	266.412	1.861	0.710183	4.367	1.66651
74.94003	88.59375	260.766	262.568	265.161	1.802	0.691041	4.395	1.68542
74.94003	90	260.256	262.04	264.642	1.784	0.685479	4.386	1.68526
74.94003	91.40625	259.947	261.714	264.319	1.767	0.679754	4.372	1.68188
74.94003	92.8125	259.67	261.417	264.041	1.747	0.672777	4.371	1.68329
74.94003	94.21875	259.398	261.125	263.768	1.727	0.665772	4.37	1.68467
74.94003	95.625	259.189	260.909	263.557	1.72	0.663608	4.368	1.68526
74.94003	97.03125	258.918	260.633	263.299	1.715	0.662372	4.381	1.69204
74.94003	98.4375	258.656	260.365	263.05	1.709	0.660723	4.394	1.69878
74.94003	99.84375	258.501	260.186	262.881	1.685	0.651835	4.38	1.69438
74.94003	101.25	258.313	259.988	262.697	1.675	0.648438	4.384	1.69717
74.94003	102.65625	258.102	259.777	262.515	1.675	0.648968	4.413	1.70979
74.94003	104.0625	257.959	259.624	262.385	1.665	0.645451	4.426	1.71578
74.94003	105.46875	257.831	259.486	262.276	1.655	0.641893	4.445	1.724
74.94003	106.875	257.767	259.407	262.215	1.64	0.636233	4.448	1.72559
74.94003	108.28125	257.755	259.383	262.198	1.628	0.631608	4.443	1.72373
74.94003	109.6875	257.746	259.365	262.186	1.619	0.628138	4.44	1.72263
74.94003	111.09375	257.804	259.414	262.242	1.61	0.624505	4.438	1.72146
74.94003	112.5	257.97	259.569	262.422	1.599	0.61984	4.452	1.72578
74.94003	113.90625	259.612	261.024	264.13	1.412	0.543889	4.518	1.74029
74.94003	115.3125	260.246	261.615	264.786	1.369	0.526041	4.54	1.7445
74.94003	116.71875	259.886	261.31	264.472	1.424	0.547933	4.586	1.76462
74.94003	118.125	259.675	261.131	264.285	1.456	0.560701	4.61	1.7753
74.94003	119.53125	259.488	260.958	264.112	1.47	0.5665	4.624	1.78197
74.94003	120.9375	259.3	260.785	263.919	1.485	0.572696	4.619	1.78133
74.94003	122.34375	259.147	260.647	263.761	1.5	0.578822	4.614	1.78046
74.94003	123.75	259.027	260.536	263.635	1.509	0.582565	4.608	1.77897
74.94003	125.15625	258.919	260.431	263.517	1.512	0.583966	4.598	1.77584
74.94003	126.5625	258.812	260.323	263.399	1.511	0.583821	4.587	1.77233
74.94003	127.96875	258.705	260.21	263.276	1.505	0.581744	4.571	1.76688
74.94003	129.375	258.622	260.114	263.164	1.492	0.576904	4.542	1.75623
74.94003	130.78125	258.589	260.062	263.089	1.473	0.56963	4.5	1.74021
74.94003	132.1875	258.603	260.051	263.06	1.448	0.559932	4.457	1.72349
74.94003	133.59375	258.663	260.092	263.072	1.429	0.552456	4.409	1.70453
74.94003	135	258.594	260.02	262.95	1.426	0.551444	4.356	1.68449
74.94003	136.40625	257.811	259.232	262.132	1.421	0.551179	4.321	1.67603
74.94003	137.8125	257.695	259.116	261.951	1.421	0.551427	4.256	1.65156
74.94003	139.21875	256.699	258.183	260.997	1.484	0.578109	4.298	1.67433
74.94003	140.625	256.049	257.567	260.395	1.518	0.592855	4.346	1.69733
74.94003	142.03125	255.85	257.379	260.205	1.529	0.597616	4.355	1.70217
74.94003	143.4375	257.108	258.7	261.581	1.592	0.619195	4.473	1.73974
74.94003	144.84375	257.209	258.803	261.738	1.594	0.619729	4.529	1.76082
74.94003	146.25	257.142	258.715	261.697	1.573	0.611724	4.555	1.77139
74.94003	147.65625	257.07	258.634	261.662	1.564	0.608395	4.592	1.78628
74.94003	149.0625	257.03	258.591	261.668	1.561	0.607322	4.638	1.80446
74.94003	150.46875	257.119	258.723	261.929	1.604	0.623836	4.81	1.87073
74.94003	151.875	257.352	258.993	262.36	1.641	0.637648	5.008	1.94597
74.94003	153.28125	256.947	258.617	262.085	1.67	0.649939	5.138	1.99963
74.94003	154.6875	256.667	258.332	261.854	1.665	0.6487	5.187	2.02091
74.94003	156.09375	256.516	258.171	261.714	1.655	0.645184	5.198	2.02638
74.94003	157.5	256.428	258.073	261.624	1.645	0.641506	5.196	2.0263
74.94003	158.90625	256.367	258.002	261.554	1.635	0.637758	5.187	2.02327
74.94003	160.3125	256.325	257.946	261.496	1.621	0.6324	5.171	2.01736
74.94003	161.71875	256.295	257.905	261.448	1.61	0.628182	5.153	2.01057
74.94003	163.125	256.272	257.873	261.407	1.601	0.624727	5.135	2.00373
74.94003	164.53125	256.253	257.854	261.371	1.601	0.624773	5.118	1.99724
74.94003	165.9375	256.24	257.848	261.345	1.608	0.627537	5.105	1.99227
74.94003	167.34375	256.233	257.858	261.322	1.625	0.634188	5.089	1.98608
74.94003	168.75	256.239	257.888	261.313	1.649	0.64354	5.074	1.98018
74.94003	170.15625	256.285	257.954	261.34	1.669	0.651228	5.055	1.97241
74.94003	171.5625	256.345	258.027	261.38	1.682	0.656147	5.035	1.96415
74.94003	172.96875	256.405	258.095	261.42	1.69	0.659114	5.015	1.95589
74.94003	174.375	256.462	258.155	261.455	1.693	0.660137	4.993	1.94688
74.94003	175.78125	256.51	258.202	261.48	1.692	0.659623	4.97	1.93755
74.94003	177.1875	256.55	258.239	261.499	1.689	0.658351	4.949	1.92906
74.94003	178.59375	256.585	258.273	261.515	1.688	0.657872	4.93	1.92139
74.94003	180	256.648	258.342	261.553	1.694	0.660048	4.905	1.91118
74.94003	-178.59375	256.742	258.442	261.614	1.7	0.662143	4.872	1.89762
74.94003	-177.1875	256.831	258.538	261.669	1.707	0.664639	4.838	1.88373
74.94003	-175.78125	256.904	258.618	261.711	1.714	0.667175	4.807	1.87113
74.94003	-174.375	256.963	258.68	261.744	1.717	0.66819	4.781	1.86058
74.94003	-172.96875	257.004	258.725	261.764	1.721	0.669639	4.76	1.85211
74.94003	-171.5625	257.091	258.813	261.833	1.722	0.669802	4.742	1.84448
74.94003	-170.15625	257.196	258.914	261.924	1.718	0.667973	4.728	1.83829
74.94003	-168.75	257.284	259.001	261.999	1.717	0.667356	4.715	1.83261
74.94003	-167.34375	257.346	259.064	262.054	1.718	0.667584	4.708	1.82944
74.94003	-165.9375	257.376	259.095	262.075	1.719	0.667894	4.699	1.82573
74.94003	-164.53125	257.462	259.176	262.139	1.714	0.665729	4.677	1.81658
74.94003	-163.125	257.553	259.259	262.199	1.706	0.662388	4.646	1.8039
74.94003	-161.71875	257.606	259.304	262.22	1.698	0.659146	4.614	1.79111
74.94003	-160.3125	257.599	259.293	262.184	1.694	0.657611	4.585	1.7799
74.94003	-158.90625	257.622	259.313	262.176	1.691	0.656388	4.554	1.76771
74.94003	-157.5	257.689	259.375	262.204	1.686	0.654277	4.515	1.75211
74.94003	-156.09375	257.715	259.4	262.193	1.685	0.653823	4.478	1.73758
74.94003	-154.6875	257.687	259.38	262.141	1.693	0.656999	4.454	1.72845
74.94003	-153.28125	257.694	259.396	262.125	1.702	0.660473	4.431	1.71948
74.94003	-151.875	257.737	259.445	262.139	1.708	0.662691	4.402	1.70794
74.94003	-150.46875	257.726	259.446	262.11	1.72	0.667375	4.384	1.70103
74.94003	-149.0625	257.687	259.426	262.059	1.739	0.67485	4.372	1.69663
74.94003	-147.65625	257.722	259.467	262.07	1.745	0.677086	4.348	1.68709
74.94003	-146.25	257.708	259.458	262.041	1.75	0.679063	4.333	1.68136
74.94003	-144.84375	257.637	259.393	261.964	1.756	0.681579	4.327	1.67949
74.94003	-143.4375	257.638	259.385	261.942	1.747	0.678083	4.304	1.67056
74.94003	-142.03125	257.64	259.371	261.914	1.731	0.671868	4.274	1.6589
74.94003	-140.625	257.569	259.292	261.833	1.723	0.668947	4.264	1.65548
74.94003	-139.21875	257.55	259.26	261.795	1.71	0.663949	4.245	1.64822
74.94003	-137.8125	257.564	259.255	261.782	1.691	0.656536	4.218	1.63765
74.94003	-136.40625	257.521	259.193	261.727	1.672	0.649267	4.206	1.63326
74.94003	-135	257.5	259.15	261.694	1.65	0.640777	4.194	1.62874
74.94003	-133.59375	257.483	259.107	261.657	1.624	0.630721	4.174	1.62108
74.94003	-132.1875	257.424	259.026	261.589	1.602	0.62232	4.165	1.61795
74.94003	-130.78125	257.388	258.968	261.54	1.58	0.613859	4.152	1.61313
74.94003	-129.375	257.305	258.872	261.445	1.567	0.609005	4.14	1.60899
74.94003	-127.96875	257.24	258.794	261.359	1.554	0.604105	4.119	1.60123
74.94003	-126.5625	257.259	258.785	261.331	1.526	0.593177	4.072	1.58284
74.94003	-125.15625	257.255	258.742	261.281	1.487	0.578026	4.026	1.56498
74.94003	-123.75	257.132	258.579	261.106	1.447	0.562746	3.974	1.54551
74.94003	-122.34375	256.438	257.909	260.483	1.471	0.573628	4.045	1.57738
74.94003	-120.9375	256.148	257.586	260.149	1.438	0.561394	4.001	1.56199
74.94003	-119.53125	255.922	257.348	259.808	1.426	0.557201	3.886	1.51843
74.94003	-118.125	255.619	257.038	259.438	1.419	0.555123	3.819	1.49402
74.94003	-116.71875	255.624	257.073	259.365	1.449	0.566848	3.741	1.46348
74.94003	-115.3125	255.502	257.06	259.24	1.558	0.60978	3.738	1.463
74.94003	-113.90625	255.464	257.073	259.212	1.609	0.629834	3.748	1.46713
74.94003	-112.5	255.463	257.126	259.203	1.663	0.650975	3.74	1.46401
74.94003	-111.09375	255.482	257.218	259.355	1.736	0.6795	3.873	1.51596
74.94003	-109.6875	255.337	257.137	259.401	1.8	0.704951	4.064	1.59162
74.94003	-108.28125	255.289	257.059	259.31	1.77	0.693332	4.021	1.57508
74.94003	-106.875	255.18	256.985	259.277	1.805	0.707344	4.097	1.60553
74.94003	-105.46875	255.026	256.835	259.112	1.809	0.709339	4.086	1.60219
74.94003	-104.0625	254.847	256.637	258.854	1.79	0.702382	4.007	1.57232
74.94003	-102.65625	254.768	256.525	258.667	1.757	0.689647	3.899	1.53041
74.94003	-101.25	254.726	256.462	258.501	1.736	0.681517	3.775	1.48198
74.94003	-99.84375	254.568	256.328	258.279	1.76	0.691367	3.711	1.45776
74.94003	-98.4375	254.23	256.001	257.889	1.771	0.696613	3.659	1.43925
74.94003	-97.03125	253.896	255.685	257.531	1.789	0.704619	3.635	1.43169
74.94003	-95.625	253.866	255.656	257.504	1.79	0.705096	3.638	1.43304
74.94003	-94.21875	253.931	255.695	257.514	1.764	0.694677	3.583	1.41101
74.94003	-92.8125	253.935	255.663	257.44	1.728	0.680489	3.505	1.38027
74.94003	-91.40625	253.898	255.658	257.4	1.76	0.693192	3.502	1.37929
74.94003	-90	253.753	255.527	257.265	1.774	0.699105	3.512	1.38402
74.94003	-88.59375	253.709	255.488	257.283	1.779	0.701197	3.574	1.4087
74.94003	-87.1875	253.666	255.496	257.3	1.83	0.721421	3.634	1.43259
74.94003	-85.78125	253.504	255.349	257.229	1.845	0.727799	3.725	1.4694
74.94003	-84.375	253.672	255.453	257.285	1.781	0.702088	3.613	1.42428
74.94003	-82.96875	253.919	255.665	257.435	1.746	0.687621	3.516	1.38469
74.94003	-81.5625	254.073	255.799	257.569	1.726	0.679332	3.496	1.37598
74.94003	-80.15625	255.967	258.076	259.774	2.109	0.823934	3.807	1.4873
74.94003	-78.75	256.722	259.181	260.928	2.459	0.957845	4.206	1.63835
74.94003	-77.34375	256.586	259.117	260.838	2.531	0.986414	4.252	1.65714
74.94003	-75.9375	256.643	259.2	260.878	2.557	0.996326	4.235	1.65015
74.94003	-74.53125	256.9	259.489	261.15	2.589	1.00779	4.25	1.65434
74.94003	-73.125	257.19	259.816	261.472	2.626	1.02104	4.282	1.66492
74.94003	-71.71875	257.434	260.125	261.783	2.691	1.04532	4.349	1.68937
74.94003	-70.3125	257.642	260.371	261.992	2.729	1.05922	4.35	1.68839
74.94003	-68.90625	257.885	260.618	262.172	2.733	1.05977	4.287	1.66237
74.94003	-67.5	258.04	260.763	262.252	2.723	1.05526	4.212	1.63231
74.94003	-66.09375	258.198	260.909	262.35	2.711	1.04997	4.152	1.60807
74.94003	-64.6875	258.293	261.027	262.413	2.734	1.05849	4.12	1.59509
74.94003	-63.28125	258.246	261.05	262.396	2.804	1.08579	4.15	1.60699
74.94003	-61.875	258.198	261.062	262.384	2.864	1.10923	4.186	1.62124
74.94003	-60.46875	257.801	260.748	262.085	2.947	1.14313	4.284	1.66175
74.94003	-59.0625	257.434	259.976	261.239	2.542	0.987438	3.805	1.47805
74.94003	-57.65625	255.96	257.856	258.817	1.896	0.740741	2.857	1.11619
74.94003	-56.25	254.765	256.425	257.347	1.66	0.651581	2.582	1.01348
74.94003	-54.84375	253.94	255.565	256.432	1.625	0.639915	2.492	0.981334
74.94003	-53.4375	253.041	254.632	255.441	1.591	0.628752	2.4	0.948463
74.94003	-52.03125	252.002	253.567	254.34	1.565	0.621027	2.338	0.92777
74.94003	-50.625	250.839	252.388	253.153	1.549	0.617528	2.314	0.922504
74.94003	-49.21875	249.574	251.113	251.875	1.539	0.616651	2.301	0.921971
74.94003	-47.8125	248.234	249.773	250.525	1.539	0.61998	2.291	0.92292
74.94003	-46.40625	246.86	248.399	249.156	1.539	0.62343	2.296	0.930082
74.94003	-45	245.51	247.05	247.831	1.54	0.627266	2.321	0.945379
74.94003	-43.59375	244.268	245.822	246.635	1.554	0.636186	2.367	0.969018
74.94003	-42.1875	243.234	244.79	245.662	1.556	0.639713	2.428	0.998216
74.94003	-40.78125	242.517	244.056	244.987	1.539	0.634595	2.47	1.01849
74.94003	-39.375	242.214	243.717	244.708	1.503	0.620526	2.494	1.02967
74.94003	-37.96875	242.358	243.813	244.874	1.455	0.600352	2.516	1.03813
74.94003	-36.5625	242.943	244.347	245.457	1.404	0.577913	2.514	1.03481
74.94003	-35.15625	243.936	245.291	246.432	1.355	0.555474	2.496	1.02322
74.94003	-33.75	245.256	246.567	247.724	1.311	0.534543	2.468	1.0063
74.94003	-32.34375	246.749	248.033	249.198	1.284	0.520367	2.449	0.992507
74.94003	-30.9375	248.251	249.524	250.686	1.273	0.512787	2.435	0.980862
74.94003	-29.53125	249.659	250.932	252.091	1.273	0.509895	2.432	0.974129
74.94003	-28.125	250.921	252.202	253.38	1.281	0.510519	2.459	0.97999
74.94003	-26.71875	252.021	253.326	254.544	1.305	0.517814	2.523	1.00111
74.94003	-25.3125	252.968	254.305	255.6	1.337	0.528525	2.632	1.04045
74.94003	-23.90625	253.802	255.185	256.564	1.383	0.544913	2.762	1.08825
74.94003	-22.5	254.588	256.032	257.491	1.444	0.567191	2.903	1.14027
74.94003	-21.09375	255.387	256.894	258.424	1.507	0.590085	3.037	1.18918
74.94003	-19.6875	256.983	258.769	260.82	1.786	0.694988	3.837	1.49309
74.94003	-18.28125	258.445	260.387	262.851	1.942	0.751417	4.406	1.70481
74.94003	-16.875	259.492	261.374	263.721	1.882	0.725263	4.229	1.62972
74.94003	-15.46875	260.868	262.672	264.944	1.804	0.691537	4.076	1.56248
74.94003	-14.0625	262.248	263.96	266.334	1.712	0.652817	4.086	1.55807
74.94003	-12.65625	263.849	265.556	268.388	1.707	0.646961	4.539	1.7203
74.94003	-11.25	266.103	267.847	270.906	1.744	0.655385	4.803	1.80494
74.94003	-9.84375	268.175	269.898	273.039	1.723	0.642491	4.864	1.81374
74.94003	-8.4375	270.548	271.955	274.632	1.407	0.520056	4.084	1.50953
74.94003	-7.03125	272.675	273.808	275.994	1.133	0.415513	3.319	1.2172
74.94003	-5.625	274.1	275.02	276.767	0.92	0.335644	2.667	0.973003
74.94003	-4.21875	275.429	276.224	277.597	0.795	0.288641	2.168	0.787136
74.94003	-2.8125	276.102	276.889	278.028	0.787	0.28504	1.926	0.697568
74.94003	-1.40625	276.628	277.43	278.414	0.802	0.28992	1.786	0.645632
76.34063	0	274.938	275.556	277.206	0.618	0.224778	2.268	0.824913
76.34063	1.40625	275.792	276.421	277.872	0.629	0.22807	2.08	0.754192
76.34063	2.8125	276.677	277.355	278.556	0.678	0.245051	1.879	0.679131
76.34063	4.21875	277.039	277.744	278.845	0.705	0.254477	1.806	0.651894
76.34063	5.625	277.4	278.14	279.147	0.74	0.266763	1.747	0.629776
76.34063	7.03125	277.524	278.292	279.274	0.768	0.276733	1.75	0.630576
76.34063	8.4375	277.626	278.44	279.395	0.814	0.2932	1.769	0.637188
76.34063	9.84375	277.622	278.5	279.442	0.878	0.316257	1.82	0.655568
76.34063	11.25	277.606	278.586	279.51	0.98	0.353018	1.904	0.685864
76.34063	12.65625	277.504	278.642	279.565	1.138	0.410084	2.061	0.742692
76.34063	14.0625	277.264	278.607	279.564	1.343	0.484376	2.3	0.829534
76.34063	15.46875	275.638	277.266	278.408	1.628	0.59063	2.77	1.00494
76.34063	16.875	273.667	275.696	277.159	2.029	0.741412	3.492	1.276
76.34063	18.28125	273.091	275.593	277.529	2.502	0.916178	4.438	1.6251
76.34063	19.6875	272.237	274.721	276.814	2.484	0.91244	4.577	1.68126
76.34063	21.09375	271.585	273.817	275.89	2.232	0.821842	4.305	1.58514
76.34063	22.5	271.12	273.173	275.187	2.053	0.757229	4.067	1.50007
76.34063	23.90625	271.243	273.2	275.156	1.957	0.721493	3.913	1.44262
76.34063	25.3125	271.692	273.619	275.478	1.927	0.709259	3.786	1.39349
76.34063	26.71875	272.719	274.647	276.422	1.928	0.706955	3.703	1.35781
76.34063	28.125	273.795	275.765	277.505	1.97	0.719516	3.71	1.35503
76.34063	29.53125	274.572	276.576	278.265	2.004	0.729863	3.693	1.345
76.34063	30.9375	275.275	277.332	278.983	2.057	0.747253	3.708	1.34702
76.34063	32.34375	275.164	277.332	279.051	2.168	0.787894	3.887	1.41261
76.34063	33.75	274.646	276.844	278.683	2.198	0.800303	4.037	1.46989
76.34063	35.15625	273.93	276.076	278.002	2.146	0.783412	4.072	1.48651
76.34063	36.5625	273.567	275.559	277.479	1.992	0.728158	3.912	1.43
76.34063	37.96875	273.677	275.564	277.413	1.887	0.689499	3.736	1.36511
76.34063	39.375	274.099	275.942	277.717	1.843	0.672385	3.618	1.31996
76.34063	40.78125	274.623	276.453	278.142	1.83	0.666368	3.519	1.28139
76.34063	42.1875	274.811	276.657	278.281	1.846	0.671734	3.47	1.26269
76.34063	43.59375	274.902	276.786	278.358	1.884	0.685335	3.456	1.25718
76.34063	45	274.79	276.751	278.317	1.961	0.713636	3.527	1.28353
76.34063	46.40625	274.488	276.58	278.185	2.092	0.762146	3.697	1.34687
76.34063	47.8125	274.18	276.412	278.068	2.232	0.814064	3.888	1.41805
76.34063	49.21875	273.651	275.992	277.787	2.341	0.855469	4.136	1.51141
76.34063	50.625	272.789	275.154	277.171	2.365	0.86697	4.382	1.60637
76.34063	52.03125	271.859	274.176	276.389	2.317	0.85228	4.53	1.6663
76.34063	53.4375	271.016	273.227	275.512	2.211	0.815819	4.496	1.65894
76.34063	54.84375	270.289	272.396	274.721	2.107	0.779536	4.432	1.63973
76.34063	56.25	269.767	271.808	274.165	2.041	0.756579	4.398	1.6303
76.34063	57.65625	269.187	271.277	273.65	2.09	0.776412	4.463	1.65796
76.34063	59.0625	267.922	270.088	272.513	2.166	0.808444	4.591	1.71356
76.34063	60.46875	266.898	269.091	271.575	2.193	0.821662	4.677	1.75235
76.34063	61.875	267.611	269.861	272.339	2.25	0.840773	4.728	1.76674
76.34063	63.28125	267.241	269.519	272.075	2.278	0.852414	4.834	1.80885
76.34063	64.6875	266.261	268.547	271.245	2.286	0.858556	4.984	1.87185
76.34063	66.09375	265.617	267.954	270.759	2.337	0.879838	5.142	1.93587
76.34063	67.5	265.291	267.667	270.506	2.376	0.89562	5.215	1.96577
76.34063	68.90625	266.418	268.94	271.891	2.522	0.946633	5.473	2.05429
76.34063	70.3125	266.37	269.004	272.151	2.634	0.98885	5.781	2.17029
76.34063	71.71875	265.812	268.489	271.802	2.677	1.0071	5.99	2.25347
76.34063	73.125	265.305	267.927	271.318	2.622	0.988296	6.013	2.26645
76.34063	74.53125	264.851	267.353	270.734	2.502	0.944682	5.883	2.22125
76.34063	75.9375	264.529	266.923	270.216	2.394	0.905005	5.687	2.14986
76.34063	77.34375	264.265	266.59	269.775	2.325	0.879799	5.51	2.08503
76.34063	78.75	264.002	266.278	269.359	2.276	0.862115	5.357	2.02915
76.34063	80.15625	263.766	266.002	268.986	2.236	0.847721	5.22	1.97903
76.34063	81.5625	263.613	265.814	268.709	2.201	0.834936	5.096	1.93314
76.34063	82.96875	263.507	265.687	268.52	2.18	0.827303	5.013	1.90242
76.34063	84.375	263.412	265.577	268.354	2.165	0.821906	4.942	1.87615
76.34063	85.78125	263.361	265.506	268.228	2.145	0.814471	4.867	1.84803
76.34063	87.1875	263.292	265.416	268.115	2.124	0.806709	4.823	1.83181
76.34063	88.59375	262.841	264.96	267.719	2.119	0.806191	4.878	1.85587
76.34063	90	262.331	264.426	267.222	2.095	0.798609	4.891	1.86444
76.34063	91.40625	261.779	263.841	266.668	2.062	0.787687	4.889	1.86761
76.34063	92.8125	261.365	263.367	266.195	2.002	0.765979	4.83	1.84799
76.34063	94.21875	260.754	262.712	265.541	1.958	0.750899	4.787	1.83583
76.34063	95.625	260.266	262.177	265.017	1.911	0.734249	4.751	1.82544
76.34063	97.03125	260.447	262.344	265.174	1.897	0.728363	4.727	1.81496
76.34063	98.4375	260.253	262.157	264.944	1.904	0.731596	4.691	1.80248
76.34063	99.84375	259.789	261.684	264.461	1.895	0.729438	4.672	1.79838
76.34063	101.25	258.413	260.225	263.084	1.812	0.701203	4.671	1.80757
76.34063	102.65625	257.884	259.65	262.53	1.766	0.684804	4.646	1.80159
76.34063	104.0625	257.741	259.501	262.389	1.76	0.682856	4.648	1.80336
76.34063	105.46875	257.677	259.421	262.334	1.744	0.676816	4.657	1.8073
76.34063	106.875	258.399	260.088	263.129	1.689	0.65364	4.73	1.8305
76.34063	108.28125	258.462	260.145	263.202	1.683	0.65116	4.74	1.83393
76.34063	109.6875	258.243	259.934	262.963	1.691	0.65481	4.72	1.82774
76.34063	111.09375	258.323	259.99	263.029	1.667	0.645316	4.706	1.82175
76.34063	112.5	259.267	260.871	264.047	1.604	0.618667	4.78	1.84366
