geonameid,name,asciiname,latitude,longitude,population
152042,Naberera,Naberera,-4.2,36.93333,13499
152224,Mwanza,Mwanza,-2.51667,32.9,436801
152265,Mwanga,Mwanga,-4.8,38.2,12846
152376,Mwadui,Mwadui,-3.55,33.6,23296
152403,Mvomero,Mvomero,-6.25,38.66667,31324
152451,Musoma,Musoma,-1.5,33.8,121119
152497,Muriti,Muriti,-1.98333,32.91667,20254
152546,Mungaa,Mungaa,-4.96667,34.88333,16715
152570,Muleba,Muleba,-1.83972,31.65444,11555
152632,Muheza,Muheza,-5.16667,38.78333,17000
152663,Mugumu,Mugumu,-1.85,34.7,18431
152689,Mugango,Mugango,-1.68333,33.7,10550
152718,Mtwango,Mtwango,-9.01667,34.8,19040
152743,Mto wa Mbu,Mto wa Mbu,-3.35,35.85,17754
152781,Mtinko,Mtinko,-4.55,34.85,26725
152793,Mtimbira,Mtimbira,-8.78333,36.35,11122
152933,Msowero,Msowero,-6.53333,37.2,17861
153094,Mpwapwa,Mpwapwa,-6.35,36.48333,19806
153176,Mpanda,Mpanda,-6.34379,31.06951,73338
153209,Moshi,Moshi,-3.35,37.33333,156959
153220,Morogoro,Morogoro,-6.82102,37.66122,250902
153352,Mlowo,Mlowo,-9.0,32.98333,18737
153384,Mlimba,Mlimba,-8.8,35.81667,34970
153408,Mlangali,Mlangali,-9.78333,34.51667,15168
153412,Mlandizi,Mlandizi,-6.7,38.73333,29394
153423,Mlalo,Mlalo,-4.93333,38.93333,15576
153482,Mkuranga,Mkuranga,-7.11799,39.20782,28037
153709,Mwandiga,Mwandiga,-4.83,29.65806,16822
153759,Misungwi,Misungwi,-2.85,33.08333,35530
153772,Misasi,Misasi,-3.0,33.08333,14170
153871,Mikumi,Mikumi,-7.40409,36.98309,16780
154002,Mhango,Mhango,-3.28333,32.85,21553
154097,Mgandu,Mgandu,-5.95,34.13333,23718
154313,Mbulu,Mbulu,-3.85,35.53333,13430
154321,Mbuguni,Mbuguni,-3.56667,36.95,16442
154380,Mbeya,Mbeya,-8.9,33.45,291649
154470,Mazinde,Mazinde,-4.8,38.21667,20534
154566,Matui,Matui,-4.8,38.25,20241
154576,Matonga,Matonga,-2.38333,34.08333,11828
154635,Matamba,Matamba,-8.98333,33.96667,10642
154638,Matai,Matai,-8.3,31.51667,24070
154648,Maswa,Maswa,-2.68333,33.98333,22025
154654,Masumbwe,Masumbwe,-3.63333,32.18333,34780
154666,Masoko,Masoko,-9.33333,33.75,12720
154780,Maramba,Maramba,-5.05,38.61667,26531
154995,Malya,Malya,-2.98333,33.51667,12627
155016,Malinyi,Malinyi,-8.93333,36.13333,27041
155056,Malampaka,Malampaka,-3.13333,33.53333,16916
155076,Makuyuni,Makuyuni,-4.73333,38.1,15516
155093,Makungu,Makungu,-8.73333,35.28333,10291
155101,Makumbako,Makumbako,-8.85,34.83333,53003
155285,Mahanje,Mahanje,-9.93333,35.33333,15009
155307,Kihangara,Kihangara,-2.58333,33.35,19082
155310,Magugu,Magugu,-4.01667,35.76667,26131
155321,Magomeni,Magomeni,-6.8,39.25,19086
155334,Magole,Magole,-6.37697,37.37373,18753
155405,Mafinga,Mafinga,-7.25,35.06667,34958
155514,Mabamba,Mabamba,-3.59833,30.50194,14140
155515,Mabama,Mabama,-5.13333,32.53333,15320
155569,Lushoto,Lushoto,-4.78333,38.28333,24197
155584,Lupiro,Lupiro,-8.38333,36.66667,11430
155743,Lugoba,Lugoba,-6.45,38.33333,16902
155921,Liwale,Liwale,-9.76667,37.93333,19296
156025,Lembeni,Lembeni,-3.78333,37.61667,16008
156080,Lalago,Lalago,-3.45,33.95,22551
156098,Laela,Laela,-8.56667,32.05,19185
156111,Kyela,Kyela,-9.58333,33.85,30684
156124,Kyaka,Kyaka,-1.25222,31.42028,13810
156493,Kongwa,Kongwa,-6.2,36.41667,11840
156510,Kondoa,Kondoa,-4.9,35.78333,23518
156627,Kiwira,Kiwira,-9.17307,33.54152,21342
156963,Kishapu,Kishapu,-3.61667,33.86667,16371
156974,Kisesa,Kisesa,-3.08333,34.15,29804
156996,Kisarawe,Kisarawe,-6.9,39.06667,12507
157014,Kisanga,Kisanga,-7.43622,37.70337,10978
157107,Kirando,Kirando,-7.41667,30.6,33111
157198,Kiomboi,Kiomboi,-4.26667,34.36667,23519
157268,Kingori,Kingori,-3.28333,36.98333,22839
157366,Kimamba,Kimamba,-6.78333,37.13333,11235
157403,Kilosa,Kilosa,-6.83333,36.98333,91889
157429,Kilindoni,Kilindoni,-7.91446,39.66204,12409
157738,Kigoma,Kigoma,-4.87694,29.62667,164268
157826,Kidodi,Kidodi,-7.60361,37.00438,35953
157863,Kidatu,Kidatu,-7.69916,36.95722,37542
157960,Kibondo,Kibondo,-3.58639,30.72028,28666
157977,Kibiti,Kibiti,-7.72178,38.93749,30163
158016,Kibara,Kibara,-2.15,33.45,17211
158024,Kibakwe,Kibakwe,-6.71667,36.36667,19526
158027,Kibaha,Kibaha,-6.76667,38.91667,23651
158151,Katumba,Katumba,-9.23333,33.61667,108558
158160,Katoro,Katoro,-3.02028,31.89583,49691
158161,Katoro,Katoro,-1.39972,31.50028,11925
158179,Katerero,Katerero,-1.4,31.73333,18430
158214,Kasulu,Kasulu,-4.57667,30.1025,37349
158289,Kasamwa,Kasamwa,-2.85,32.43333,27681
158321,Karema,Karema,-6.82052,30.43887,12630
158324,Kiratu,Kiratu,-3.33333,35.66667,19803
158422,Kandete,Kandete,-9.15,33.8,10318
158492,Kamachumu,Kamachumu,-1.61861,31.62,15701
158514,Kaliua,Kaliua,-5.06056,31.79361,12362
158563,Kakonko,Kakonko,-3.28278,30.96417,24688
158597,Kahama,Kahama,-3.83333,32.6,36014
158684,Kabanga,Kabanga,-2.63861,30.46778,19421
158825,Izazi,Izazi,-7.2,35.73333,18010
158876,Itumba,Itumba,-9.4,33.18333,13438
158904,Itigi,Itigi,-5.7,34.48333,19711
159045,Isaka,Isaka,-3.9,32.93333,21094
159071,Iringa,Iringa,-7.76667,35.7,111820
159107,Ipinda,Ipinda,-9.48333,33.9,17775
159134,Inyonga,Inyonga,-6.71667,32.06667,11790
159179,Ilula,Ilula,-7.6766,36.03658,29193
159186,Ilongero,Ilongero,-4.66667,34.86667,17342
159218,Ilembula,Ilembula,-8.9,34.58333,18870
159242,Ikwiriri,Ikwiriri,-7.95618,38.97164,13071
159267,Ikungi,Ikungi,-5.13333,34.76667,19692
159380,Igurusi,Igurusi,-8.85,33.85,24895
159382,Igurubi,Igurubi,-4.0,33.7,10083
159386,Igunga,Igunga,-4.28333,33.88333,35644
159398,Igugunu,Igugunu,-4.56667,34.63333,22810
159492,Ifakara,Ifakara,-8.13333,36.68333,49528
159647,Hedaru,Hedaru,-4.5,37.9,20231
159908,Geita,Geita,-2.86667,32.16667,40000
159909,Geiro,Geiro,-6.15,36.86667,37909
159951,Galappo,Galappo,-4.26667,35.85,18528
160073,Endasak,Endasak,-4.41667,35.51667,14576
160141,Dunda,Dunda,-8.11667,34.25,14080
160172,Dongobesh,Dongobesh,-4.06667,35.38333,18864
160196,Dodoma,Dodoma,-6.17221,35.73947,180541
160263,Dar es Salaam,Dar es Salaam,-6.82349,39.26951,2698652
160266,Dareda,Dareda,-4.21667,35.55,19876
160464,Chimala,Chimala,-8.85637,34.02393,24817
160552,Chato,Chato,-2.63778,31.76694,27776
160592,Chanika,Chanika,-5.41667,38.01667,30905
160660,Chalinze,Chalinze,-6.63784,38.35396,34335
160670,Chala,Chala,-7.58333,31.26667,22624
160677,Chake Chake,Chake Chake,-5.24586,39.76659,21686
160798,Butiama,Butiama,-1.76667,33.96667,16376
160833,Buseresere,Buseresere,-3.02361,31.87472,52870
160877,Bungu,Bungu,-7.63369,39.05818,27873
160892,Bunda,Bunda,-2.05,33.86667,50944
160961,Bukoba,Bukoba,-1.33167,31.81222,70628
161022,Bugene,Bugene,-1.59111,31.14028,10609
161023,Bugarama,Bugarama,-2.87056,30.52806,32494
161154,Biharamulo,Biharamulo,-2.63194,31.30889,34038
161197,Basotu,Basotu,-4.36667,35.08333,20937
161204,Bashanet,Bashanet,-4.23333,35.41667,19087
161218,Bariadi,Bariadi,-2.8,33.98333,33865
161290,Bagamoyo,Bagamoyo,-6.44222,38.90422,82426
161312,Babati,Babati,-4.21667,35.75,34291
161325,Arusha,Arusha,-3.36667,36.68333,341136
161616,Balkanabat,Balkanabat,39.51075,54.36713,87822
161901,Kaka,Kaka,37.34821,59.61431,18545
161931,Serdar,Serdar,38.97644,56.27575,12000
161943,Gumdag,Gumdag,39.20611,54.59056,24312
161974,Gazanjyk,Gazanjyk,39.24463,55.51536,21090
162099,Abadan,Abadan,38.05415,58.19721,39481
162158,Baharly,Baharly,38.43624,57.43158,22991
162183,Ashgabat,Ashgabat,37.95,58.38333,727700
162199,Annau,Annau,37.88757,58.516,27526
162627,Yabrūd,Yabrud,33.96736,36.65741,40502
163270,Ţayyibat al Imām,Tayyibat al Imam,35.26592,36.71219,29259
163345,Tartouss,Tartouss,34.88902,35.88659,89457
163476,Tall Rif‘at,Tall Rif`at,36.47362,37.09672,25658
163533,Tallkalakh,Tallkalakh,34.66842,36.25995,29754
163779,Tallbīsah,Tallbisah,34.84063,36.73093,38491
163806,Ţafas,Tafas,32.73564,36.06694,31249
163808,Tadmur,Tadmur,34.56077,38.28055,51015
163811,Tādif,Tadif,36.34814,37.5309,34670
163915,Souran,Souran,35.29193,36.74848,30716
164025,Subaykhān,Subaykhan,34.85444,40.60833,25514
164328,Ash Shaykh Miskīn,Ash Shaykh Miskin,32.82944,36.15933,25920
164626,Shahbā,Shahba,32.85514,36.62896,14784
164816,Sarāqib,Saraqib,35.86447,36.80591,34231
164898,Salqīn,Salqin,36.13951,36.45413,31608
164947,As Salamīyah,As Salamiyah,35.01127,37.05324,94887
164952,Şalākhid,Salakhid,32.87271,36.57271,12842
165060,Satita,Satita,34.81836,36.11376,27815
165929,Qaţanā,Qatana,33.43646,36.07757,18511
165997,Jāsim,Jasim,32.99233,36.06018,30283
166111,Qārah,Qarah,34.1527,36.74152,20656
166331,Nubl,Nubl,36.37867,36.99294,25546
167046,Maşyāf,Masyaf,35.0653,36.3406,32262
167357,Manbij,Manbij,36.52815,37.95495,68888
167605,Ma‘arratmişrīn,Ma`arratmisrin,36.01152,36.67183,32163
168325,Khān Shaykhūn,Khan Shaykhun,35.44208,36.65095,48975
168620,Kafr Zaytā,Kafr Zayta,35.37425,36.6033,21845
168629,Kafr Takhārīm,Kafr Takharim,36.1168,36.51522,22436
168661,Kafr Nubl,Kafr Nubl,35.61376,36.56449,24754
168668,Kafr Lāhā,Kafr Laha,34.89469,36.49582,21819
169023,Jisr ash Shughūr,Jisr ash Shughur,35.81426,36.32062,39311
169113,Jayrūd,Jayrud,33.8074,36.74036,32352
169179,Jarābulus,Jarabulus,36.8175,38.01111,24997
169304,Jablah,Jablah,35.36211,35.92759,65915
169341,Izra‘,Izra`,32.8706,36.25453,13882
169372,‘Irbīn,`Irbin,33.53719,36.36635,42474
169375,Inkhil,Inkhil,33.01797,36.12806,29076
169389,Idlib,Idlib,35.93062,36.63393,128840
169577,Homs,Homs,34.72682,36.72339,775404
169897,Ḩarastā,Harasta,33.55869,36.36515,37348
170017,Ḩamāh,Hamah,35.13179,36.75783,460602
170044,Ḩalfāyā,Halfaya,35.26014,36.60581,23403
170063,Aleppo,Aleppo,36.20124,37.16117,1602264
170572,Duraykīsh,Duraykish,34.89637,36.13138,11918
170592,Douma,Douma,33.57175,36.4027,111864
170654,Damascus,Damascus,33.5102,36.29128,1569394
170785,Dayr Ḩāfir,Dayr Hafir,36.15694,37.70778,28905
170794,Deir ez-Zor,Deir ez-Zor,35.33588,40.14084,242565
170887,Ad Darbāsīyah,Ad Darbasiyah,37.07279,40.65199,21481
170892,Dārayyā,Darayya,33.45834,36.23256,71596
170905,Dar‘ā,Dar'a,32.61889,36.10213,97969
171451,Binnish,Binnish,35.95664,36.7138,30354
171830,Bāniyās,Baniyas,35.18188,35.94871,39066
172059,Az Zabadānī,Az Zabadani,33.72488,36.1005,29549
172082,I‘zāz,I`zaz,36.58662,37.04628,66138
172349,At Tall,At Tall,33.61033,36.3107,55561
172374,Ath Thawrah,Ath Thawrah,35.83453,38.54659,87880
172408,As Suwaydā’,As Suwayda',32.70896,36.56951,59052
172469,Aş Şanamayn,As Sanamayn,33.07227,36.18382,25702
172503,As Safīrah,As Safirah,36.07696,37.37251,95832
172946,Ar Rastan,Ar Rastan,34.92653,36.73238,53152
172955,Ar Raqqah,Ar Raqqah,35.95283,39.00788,177636
173193,An Nabk,An Nabk,34.02547,36.72837,49372
173312,Al Quţayfah,Al Qutayfah,33.73848,36.60071,16118
173322,Al Quşayr,Al Qusayr,34.50914,36.57975,41062
173334,Al Qunayţirah,Al Qunaytirah,33.12594,35.82461,36143
173361,Al Qaryatayn,Al Qaryatayn,34.22956,37.24066,31748
173480,Al Mayādīn,Al Mayadin,35.02089,40.45346,54534
173576,Latakia,Latakia,35.53168,35.79011,340181
173598,Al Kiswah,Al Kiswah,33.3581,36.2419,23526
173811,Al Ḩasakah,Al Hasakah,36.50237,40.74772,81539
173819,Al Ḩarāk,Al Harak,32.74932,36.30994,23784
174018,Al Bāb,Al Bab,36.36994,37.51788,130745
174186,‘Afrīn,`Afrin,36.51194,36.86954,48693
174259,Ad Dānā,Ad Dana,36.21252,36.76978,21987
174448,Ālbū Kamāl,Albu Kamal,34.45,40.91861,57572
174506,Hajīn,Hajin,34.6927,40.827,29237
174725,Vedi,Vedi,39.91421,44.72217,12192
174875,Kapan,Kapan,39.20754,46.40576,33160
174895,Goris,Goris,39.51288,46.33816,20379
174972,Hats’avan,Hats'avan,39.46405,45.97047,15208
174979,Artashat,Artashat,39.96144,44.54447,20562
174991,Ararat,Ararat,39.83166,44.70489,28832
175499,Nchelenge,Nchelenge,-9.34506,28.73396,23693
175555,Nakonde,Nakonde,-9.34213,32.745,10652
176146,Mbala,Mbala,-8.84024,31.36587,20570
176555,Kawambwa,Kawambwa,-9.7915,29.07913,20589
178073,Wundanyi,Wundanyi,-3.40193,38.36402,12501
178202,Webuye,Webuye,0.60751,34.76966,22507
178443,Wajir,Wajir,1.7471,40.05732,45771
178522,Voi,Voi,-3.39605,38.55609,45483
179330,Thika,Thika,-1.03326,37.06933,200000
179525,Taveta,Taveta,-3.39879,37.68336,13377
179634,Takaungu,Takaungu,-3.68367,39.85662,10760
180646,Sawa Sawa,Sawa Sawa,-4.47166,39.48463,12975
181135,Rongai,Rongai,-0.17333,35.86382,30471
181501,Pumwani,Pumwani,-1.28333,36.85,29616
181702,Oyugis,Oyugis,-0.50898,34.73583,10116
182701,Nyeri,Nyeri,-0.42013,36.94759,51084
183027,Nyahururu,Nyahururu,0.0421,36.36734,31978
184379,Narok,Narok,-1.07829,35.86012,36061
184433,Nanyuki,Nanyuki,0.01667,37.07283,36142
184570,Namanga,Namanga,-2.54327,36.79053,13193
184622,Nakuru,Nakuru,-0.28333,36.06667,259903
184707,Naivasha,Naivasha,-0.71667,36.43591,38366
184745,Nairobi,Nairobi,-1.28333,36.81667,2750547
184921,Mwingi,Mwingi,-0.93435,38.06005,11219
185579,Murang’a,Murang'a,-0.71667,37.15,11987
185702,Mumias,Mumias,0.33511,34.4864,45485
185939,Muhoroni,Muhoroni,-0.15406,35.19878,15217
186180,Moyale,Moyale,3.5216,39.05472,34314
186301,Mombasa,Mombasa,-4.05466,39.66359,799668
186315,Molo,Molo,-0.2479,35.73743,27896
186731,Migori,Migori,-1.06344,34.47313,35240
186827,Meru,Meru,0.04626,37.65587,47226
187110,Mbale,Mbale,-3.4,38.38333,60000
187231,Maua,Maua,0.23206,37.94052,10804
187585,Marsabit,Marsabit,2.32839,37.98986,15361
187661,Mariakani,Mariakani,-3.86332,39.47362,12786
187725,Maralal,Maralal,1.09679,36.69799,20841
187896,Mandera,Mandera,3.93726,41.85688,36076
187968,Malindi,Malindi,-3.21799,40.11692,118265
188080,Makueni,Makueni,-1.80409,37.62034,20681
188408,Magadi,Magadi,-1.90122,36.287,14529
188492,Machakos,Machakos,-1.51667,37.26667,31971
188657,Lugulu,Lugulu,0.39361,34.30528,40894
188714,Luanda,Luanda,0.29668,34.06459,10053
189280,Lodwar,Lodwar,3.11911,35.59727,20219
189741,Lamu,Lamu,-2.27169,40.90201,24525
191038,Kitui,Kitui,-1.36696,38.01056,15954
191220,Kitale,Kitale,1.01572,35.00622,75123
191245,Kisumu,Kisumu,-0.10221,34.76171,216479
191299,Kisii,Kisii,-0.68174,34.76666,28547
191837,Kihancha,Kihancha,-1.18376,34.62616,13162
192067,Kilifi,Kilifi,-3.63045,39.84992,46118
192710,Kiambu,Kiambu,-1.16667,36.83333,21234
192859,Keruguya,Keruguya,-0.49886,37.28031,15287
192900,Kericho,Kericho,-0.36774,35.28314,35748
193627,Karuri,Karuri,-0.7,37.18333,21476
194160,Kapenguria,Kapenguria,1.23333,35.11667,56000
194406,Kangundo,Kangundo,-1.29792,37.34705,10094
195272,Kakamega,Kakamega,0.28422,34.75228,63426
195298,Kajiado,Kajiado,-1.85238,36.77683,11198
195821,Kabarnet,Kabarnet,0.49194,35.74303,24661
196231,Isiolo,Isiolo,0.35462,37.58218,33207
196742,Homa Bay,Homa Bay,-0.52731,34.45714,40319
197745,Garissa,Garissa,-0.45275,39.64601,67861
198476,Embu,Embu,-0.53112,37.4506,34922
198629,Eldoret,Eldoret,0.52036,35.26992,218446
198636,Eldama Ravine,Eldama Ravine,0.05158,35.73078,12524
199971,Butere,Butere,0.20636,34.49348,11205
199989,Busia,Busia,0.46005,34.11169,51981
200067,Bungoma,Bungoma,0.5635,34.56055,55962
200787,Athi River,Athi River,-1.4563,36.97826,24530
201463,Rwamagana,Rwamagana,-1.9487,30.4347,47203
201521,Musanze,Musanze,-1.49984,29.63497,86685
201865,Nzega,Nzega,-2.479,29.5564,33832
202061,Kigali,Kigali,-1.94995,30.05885,745261
202065,Kibuye,Kibuye,-2.06028,29.34778,48024
202068,Kibungo,Kibungo,-2.1597,30.5427,46240
202217,Gitarama,Gitarama,-2.07444,29.75667,87613
202326,Cyangugu,Cyangugu,-2.4846,28.9075,63883
202905,Gisenyi,Gisenyi,-1.70278,29.25639,83623
203104,Byumba,Byumba,-1.5763,30.0675,70593
203112,Butare,Butare,-2.59667,29.73944,89600
203717,Yangambi,Yangambi,0.76755,24.43973,35531
204283,Watsa,Watsa,3.03716,29.53551,24516
204318,Wamba,Wamba,2.14838,27.99466,17373
204405,Uvira,Uvira,-3.39534,29.13779,170391
204953,Tshikapa,Tshikapa,-6.41621,20.79995,267462
205970,Sake,Sake,-1.57386,29.04339,17151
207570,Mwene-Ditu,Mwene-Ditu,-7.00906,23.45278,189177
207596,Mweka,Mweka,-4.85187,21.5595,50675
209228,Mbuji-Mayi,Mbuji-Mayi,-6.13603,23.58979,874761
210379,Lusambo,Lusambo,-4.97503,23.44391,41416
210939,Luebo,Luebo,-5.35218,21.42192,35183
211098,Lubao,Lubao,-5.38771,25.74885,43068
211647,Lodja,Lodja,-3.52105,23.6005,68244
211734,Lisala,Lisala,2.15127,21.51672,70087
212360,Kongolo,Kongolo,-5.38532,27.00028,31943
212730,Kisangani,Kisangani,0.51528,25.19099,539158
212902,Kindu,Kindu,-2.94373,25.92237,135698
213940,Kasongo,Kasongo,-4.42741,26.66656,55118
214481,Kananga,Kananga,-5.89624,22.41659,463546
214575,Kampene,Kampene,-3.59678,26.66715,37034
214614,Kamina,Kamina,-8.73861,24.99056,73557
214974,Kalemie,Kalemie,-5.94749,29.19471,146974
215527,Kabinda,Kabinda,-6.13791,24.48179,59004
215605,Kabare,Kabare,-2.49682,28.79081,37034
215668,Kabalo,Kabalo,-6.05,26.91667,29833
215771,Isiro,Isiro,2.77391,27.61603,127076
215976,Ilebo,Ilebo,-4.33112,20.58638,107093
216281,Goma,Goma,-1.67409,29.22845,144124
216404,Gbadolite,Gbadolite,4.279,21.00284,50493
216449,Gandajika,Gandajika,-6.75,23.95,154425
217389,Demba,Demba,-5.49573,22.26962,22263
217562,Butembo,Butembo,0.14164,29.29117,154621
217570,Buta,Buta,2.78582,24.72998,50130
217637,Businga,Businga,3.33863,20.88577,28919
217695,Bunia,Bunia,1.55941,30.25224,96764
217745,Bumba,Bumba,2.18771,22.46827,95520
217831,Bukavu,Bukavu,-2.49076,28.84281,225389
217834,Bukama,Bukama,-9.2,25.85,38770
218253,Bondo,Bondo,3.81461,23.68665,17860
218680,Boende,Boende,-0.28163,20.88053,32091
219057,Beni,Beni,0.49113,29.47306,89648
219414,Basoko,Basoko,1.23909,23.61598,43709
220448,Aketi,Aketi,2.73877,23.78326,35161
220782,Tadjoura,Tadjoura,11.78528,42.88444,22193
221527,Obock,Obock,11.96306,43.29056,17776
223817,Djibouti,Djibouti,11.58901,43.14503,623891
223890,Dikhil,Dikhil,11.10861,42.37389,12043
224152,Ḏânan,Danan,11.18333,42.93333,40074
225284,'Ali Sabieh,'Ali Sabieh,11.15583,42.7125,40074
225835,Yumbe,Yumbe,3.46506,31.24689,24300
225858,Wobulenzi,Wobulenzi,0.72833,32.51222,24415
225964,Wakiso,Wakiso,0.40444,32.45944,20530
226110,Tororo,Tororo,0.69299,34.18085,40400
226234,Soroti,Soroti,1.71464,33.61113,56400
226267,Sironko,Sironko,1.23132,34.24773,14000
226600,Rukungiri,Rukungiri,-0.84111,29.94194,14000
226823,Pallisa,Pallisa,1.145,33.70944,30745
226853,Paidha,Paidha,2.41669,30.98551,28348
226866,Pader Palwo,Pader Palwo,2.80056,33.135,11152
227528,Nyachera,Nyachera,-0.9,30.41667,30509
227592,Ntungamo,Ntungamo,-0.88333,29.65,16915
227593,Ntungamo,Ntungamo,-0.87944,30.26417,15300
227812,Njeru,Njeru,0.41861,33.17306,61952
227904,Nebbi,Nebbi,2.47826,31.08894,30354
228227,Namasuba,Namasuba,0.68944,32.42139,22507
228853,Mukono,Mukono,0.35333,32.75528,67290
228971,Mubende,Mubende,0.55849,31.39489,18936
229024,Mpigi,Mpigi,0.225,32.31361,11082
229059,Moyo,Moyo,3.66088,31.72474,18800
229112,Moroto,Moroto,2.53453,34.66659,10300
229139,Mityana,Mityana,0.4175,32.02278,41131
229268,Mbarara,Mbarara,-0.60467,30.64851,97500
229278,Mbale,Mbale,1.08209,34.17503,76493
229292,Mayuge,Mayuge,0.45972,33.48028,11503
229362,Masindi,Masindi,1.67444,31.715,31486
229380,Masaka,Masaka,-0.33379,31.73409,65373
229746,Luwero,Luwero,0.84917,32.47306,28338
229911,Lugazi,Lugazi,0.37722,32.91972,35036
230166,Lira,Lira,2.2499,32.89985,119323
230299,Kyenjojo,Kyenjojo,0.63278,30.62139,18600
230584,Kumi,Kumi,1.46083,33.93611,11400
230617,Kotido,Kotido,2.98056,34.13306,18800
230893,Kitgum,Kitgum,3.27833,32.88667,56891
230993,Kisoro,Kisoro,-1.28538,29.68497,12400
231139,Kireka,Kireka,0.3475,32.64917,17947
231550,Kiboga,Kiboga,0.91611,31.77417,14512
231696,Kayunga,Kayunga,0.7025,32.88861,21704
232066,Kasese,Kasese,0.18333,30.08333,67269
232235,Kapchorwa,Kapchorwa,1.40096,34.45038,11300
232287,Kanungu,Kanungu,-0.9575,29.78972,14600
232371,Kamwenge,Kamwenge,0.1866,30.45393,17169
232397,Kamuli,Kamuli,0.94722,33.11972,12764
232422,Kampala,Kampala,0.31628,32.58219,1353189
233070,Kabale,Kabale,-1.24857,29.98993,43500
233114,Jinja,Jinja,0.43902,33.20317,93061
233275,Iganga,Iganga,0.60917,33.46861,45024
233312,Hoima,Hoima,1.43314,31.35241,39625
233346,Gulu,Gulu,2.77457,32.29899,146858
233476,Fort Portal,Fort Portal,0.66174,30.2748,42670
233508,Entebbe,Entebbe,0.06444,32.44694,62969
233730,Bwizibwera,Bwizibwera,-0.59167,30.62861,79157
233738,Bweyogerere,Bweyogerere,0.35583,32.66722,11473
233886,Buwenge,Buwenge,0.64222,33.17444,15130
234077,Busia,Busia,0.46588,34.09221,43200
234092,Busembatia,Busembatia,0.76972,33.61306,15889
234178,Bundibugyo,Bundibugyo,0.71117,30.06469,16919
234565,Bugiri,Bugiri,0.57139,33.74167,22500
234578,Bugembe,Bugembe,0.47972,33.23444,11598
235039,Arua,Arua,3.02013,30.91105,55585
235130,Apac,Apac,1.97556,32.53861,11776
235489,Adjumani,Adjumani,3.37786,31.7909,28700
235715,Karonga,Karonga,-9.93333,33.93333,34207
235826,Zemio,Zemio,5.03144,25.13614,14000
236524,Rafaï,Rafai,4.95,23.91667,13459
236950,Obo,Obo,5.39586,26.49211,12887
237379,Ndélé,Ndele,8.41091,20.64728,11764
237478,Mobaye,Mobaye,4.31902,21.17861,19431
238373,Kembé,Kembe,4.62275,21.88645,11513
238566,Ippy,Ippy,6.26793,21.22468,16571
239899,Bria,Bria,6.54233,21.98633,29027
240210,Birao,Birao,10.28488,22.78818,10178
240498,Bangassou,Bangassou,4.74132,22.81838,24361
240604,Bambari,Bambari,5.76795,20.67565,32547
240999,Alindao,Alindao,5.02666,21.20876,14234
241131,Victoria,Victoria,-4.61667,55.45,22881
244128,Fada,Fada,17.18535,21.58114,23786
244878,Biltine,Biltine,14.53333,20.91667,11000
245338,Am Timan,Am Timan,11.0297,20.2827,28885
245669,Adré,Adre,13.46667,22.2,11928
245785,Abéché,Abeche,13.82916,20.8324,74188
246008,Petra,Petra,30.32221,35.47933,14000
246013,Wādī as Sīr,Wadi as Sir,31.95126,35.81979,181212
246314,Umm as Summāq,Umm as Summaq,31.88542,35.8543,18274
246725,Sūf,Suf,32.31372,35.83713,12942
247068,Sākib,Sakib,32.2833,35.80946,10470
247074,Şakhrah,Sakhrah,32.36805,35.84656,10616
247105,Saḩāb,Sahab,31.87207,36.00501,40241
248370,Mādabā,Madaba,31.71667,35.8,82335
248382,Ma'an,Ma'an,30.19624,35.73405,50350
248414,Kurayyimah,Kurayyimah,32.27639,35.59938,17837
248803,Judita,Judita,32.40792,35.70802,20000
248843,Jāwā,Jawa,31.85247,35.93928,10628
248875,Jarash,Jarash,32.28082,35.89929,27046
248923,‘Izrā,`Izra,31.15889,35.69278,22756
248946,Irbid,Irbid,32.55556,35.85,307480
250090,Zarqa,Zarqa,32.07275,36.08796,792665
250095,Al Azraq ash Shamālī,Al Azraq ash Shamali,31.8801,36.83113,14800
250152,Aydūn,Aydun,32.50722,35.8575,18376
250179,Aţ Ţurrah,At Turrah,32.64139,35.99194,14619
250186,Aţ Ţayyibah,At Tayyibah,32.54167,35.71694,12615
250198,Aţ Ţafīlah,At Tafilah,30.83752,35.60442,25429
250258,As Salţ,As Salt,32.03917,35.72722,80189
250267,Safi,Safi,31.03608,35.46544,15200
250294,Ash Shajarah,Ash Shajarah,32.64456,35.94097,11243
250336,Ar Ramthā,Ar Ramtha,32.55917,36.00694,74901
250420,‘Anjarah,`Anjarah,32.3063,35.75653,17634
250441,Amman,Amman,31.95522,35.94503,1275857
250461,Al Quwaysimah,Al Quwaysimah,31.9167,35.95,32396
250582,Mafraq,Mafraq,32.34289,36.20804,57118
250624,Qīr Moāv,Qir Moav,31.18248,35.69999,22581
250637,Al Jubayhah,Al Jubayhah,32.02581,35.86458,46834
250774,Aqaba,Aqaba,29.52667,35.00778,95048
250799,‘Ajlūn,'Ajlun,32.33385,35.75238,125557
251280,Zákynthos,Zakynthos,37.79139,20.89528,11541
